state_name,district_name,disability_type_name,age_group,male_count,female_count,total_count
Manipur,Noney,Low Vision,35-60,2,2,4
Manipur,Noney,Low Vision,15-35,1,2,3
Manipur,Noney,Low Vision,6-15,1,0,1
Manipur,Noney,Low Vision,80+,0,1,1
Manipur,Noney,Low Vision,60-80,3,2,5
Manipur,Noney,Mental Illness,35-60,1,2,3
Manipur,Noney,Mental Illness,6-15,4,1,5
Manipur,Noney,Mental Illness,60-80,1,0,1
Manipur,Noney,Mental Illness,15-35,3,4,7
Manipur,Noney,Speech and Language Disability,15-35,0,1,1
Manipur,Pherzawl,Hearing Impairment,60-80,1,0,1
Manipur,Pherzawl,Hearing Impairment,15-35,0,1,1
Manipur,Pherzawl,Locomotor Disability,60-80,1,0,1
Manipur,Pherzawl,Locomotor Disability,15-35,1,0,1
Manipur,Pherzawl,Multiple Disabilities,15-35,1,0,1
Manipur,Senapati,Acid Attack Victim,15-35,0,1,1
Manipur,Senapati,Autism Spectrum Disorder,6-15,1,0,1
Manipur,Senapati,Blindness,6-15,2,0,2
Manipur,Senapati,Blindness,80+,0,1,1
Manipur,Senapati,Blindness,60-80,1,2,3
Manipur,Senapati,Blindness,35-60,3,1,4
Manipur,Senapati,Blindness,15-35,7,1,8
Manipur,Senapati,Cerebral Palsy,60-80,1,0,1
Manipur,Senapati,Cerebral Palsy,6-15,2,3,5
Manipur,Senapati,Cerebral Palsy,35-60,1,0,1
Manipur,Senapati,Cerebral Palsy,0-6,1,2,3
Manipur,Senapati,Cerebral Palsy,15-35,6,3,9
Manipur,Senapati,Chronic Neurological Conditions,6-15,1,0,1
Manipur,Senapati,Chronic Neurological Conditions,15-35,1,0,1
Manipur,Senapati,Dwarfism,35-60,0,1,1
Manipur,Senapati,Dwarfism,15-35,2,2,4
Manipur,Senapati,Hearing Impairment,6-15,5,4,9
Manipur,Senapati,Hearing Impairment,0-6,1,0,1
Manipur,Senapati,Hearing Impairment,15-35,8,12,20
Manipur,Senapati,Hearing Impairment,80+,2,0,2
Manipur,Senapati,Hearing Impairment,35-60,6,6,12
Manipur,Senapati,Hearing Impairment,60-80,5,2,7
Manipur,Senapati,Intellectual Disability,15-35,19,6,25
Manipur,Senapati,Intellectual Disability,0-6,0,1,1
Manipur,Senapati,Intellectual Disability,35-60,2,7,9
Manipur,Senapati,Intellectual Disability,6-15,8,6,14
Manipur,Senapati,Locomotor Disability,6-15,8,10,18
Manipur,Senapati,Locomotor Disability,35-60,55,17,72
Manipur,Senapati,Locomotor Disability,15-35,40,29,69
Manipur,Senapati,Locomotor Disability,0-6,4,2,6
Manipur,Senapati,Locomotor Disability,60-80,9,5,14
Manipur,Senapati,Locomotor Disability,80+,1,2,3
Manipur,Senapati,Low Vision,15-35,3,1,4
Manipur,Senapati,Low Vision,35-60,0,1,1
Manipur,Senapati,Mental Illness,60-80,1,2,3
Manipur,Senapati,Mental Illness,15-35,5,4,9
Manipur,Senapati,Mental Illness,35-60,7,7,14
Manipur,Senapati,Mental Illness,6-15,6,1,7
Manipur,Senapati,Multiple Disabilities,0-6,0,1,1
Manipur,Senapati,Multiple Disabilities,15-35,4,7,11
Manipur,Senapati,Multiple Disabilities,35-60,2,0,2
Manipur,Senapati,Multiple Disabilities,60-80,1,0,1
Manipur,Senapati,Multiple Disabilities,6-15,4,4,8
Manipur,Senapati,Multiple Sclerosis,6-15,1,0,1
Manipur,Senapati,Speech and Language Disability,6-15,3,5,8
Manipur,Senapati,Speech and Language Disability,15-35,3,4,7
Manipur,Senapati,Speech and Language Disability,0-6,1,0,1
Manipur,Senapati,Speech and Language Disability,80+,0,1,1
Manipur,Tamenglong,Autism Spectrum Disorder,6-15,0,1,1
Manipur,Tamenglong,Blindness,6-15,2,1,3
Manipur,Tamenglong,Blindness,15-35,12,8,20
Manipur,Tamenglong,Blindness,35-60,11,10,21
Manipur,Tamenglong,Blindness,60-80,2,3,5
Manipur,Tamenglong,Blindness,80+,0,2,2
Manipur,Tamenglong,Cerebral Palsy,35-60,0,7,7
Manipur,Tamenglong,Cerebral Palsy,60-80,0,2,2
Manipur,Tamenglong,Cerebral Palsy,6-15,1,5,6
Manipur,Tamenglong,Cerebral Palsy,15-35,8,6,14
Manipur,Tamenglong,Cerebral Palsy,0-6,1,0,1
Manipur,Tamenglong,Cerebral Palsy,80+,2,0,2
Manipur,Tamenglong,Chronic Neurological Conditions,15-35,2,1,3
Manipur,Tamenglong,Chronic Neurological Conditions,35-60,1,2,3
Manipur,Tamenglong,Chronic Neurological Conditions,60-80,1,0,1
Manipur,Tamenglong,Dwarfism,60-80,0,1,1
Manipur,Tamenglong,Dwarfism,35-60,1,2,3
Manipur,Tamenglong,Dwarfism,80+,0,1,1
Manipur,Tamenglong,Dwarfism,6-15,0,1,1
Manipur,Tamenglong,Dwarfism,15-35,2,4,6
Manipur,Tamenglong,Hearing Impairment,60-80,11,4,15
Manipur,Tamenglong,Hearing Impairment,80+,2,0,2
Manipur,Tamenglong,Hearing Impairment,15-35,8,12,20
Manipur,Tamenglong,Hearing Impairment,6-15,2,0,2
Manipur,Tamenglong,Hearing Impairment,35-60,12,11,23
Manipur,Tamenglong,Intellectual Disability,60-80,4,2,6
Manipur,Tamenglong,Intellectual Disability,6-15,11,4,15
Manipur,Tamenglong,Intellectual Disability,35-60,3,6,9
Manipur,Tamenglong,Intellectual Disability,0-6,2,2,4
Manipur,Tamenglong,Intellectual Disability,15-35,8,9,17
Manipur,Tamenglong,Locomotor Disability,15-35,29,19,48
Manipur,Tamenglong,Locomotor Disability,60-80,14,8,23
Manipur,Tamenglong,Locomotor Disability,6-15,7,4,11
Manipur,Tamenglong,Locomotor Disability,35-60,42,26,68
Manipur,Tamenglong,Locomotor Disability,0-6,1,4,5
Manipur,Tamenglong,Locomotor Disability,80+,5,2,7
Manipur,Tamenglong,Low Vision,15-35,4,1,5
Manipur,Tamenglong,Low Vision,35-60,6,6,12
Manipur,Tamenglong,Low Vision,60-80,1,2,3
Manipur,Tamenglong,Mental Illness,6-15,2,6,8
Manipur,Tamenglong,Mental Illness,80+,1,0,1
Manipur,Tamenglong,Mental Illness,35-60,12,17,29
Manipur,Tamenglong,Mental Illness,15-35,17,9,26
Manipur,Tamenglong,Mental Illness,0-6,2,1,3
Manipur,Tamenglong,Mental Illness,60-80,2,2,4
Manipur,Tamenglong,Multiple Disabilities,60-80,3,0,3
Manipur,Tamenglong,Multiple Disabilities,15-35,6,3,9
Manipur,Tamenglong,Multiple Disabilities,0-6,0,1,1
Manipur,Tamenglong,Multiple Disabilities,35-60,3,4,7
Manipur,Tamenglong,Multiple Disabilities,6-15,5,2,7
Manipur,Tamenglong,Muscular Dystrophy,0-6,1,0,1
Manipur,Tamenglong,Muscular Dystrophy,15-35,0,1,1
Manipur,Tamenglong,Muscular Dystrophy,35-60,0,2,2
Manipur,Tamenglong,Muscular Dystrophy,6-15,0,1,1
Manipur,Tamenglong,Parkinson's Disease,35-60,0,2,2
Manipur,Tamenglong,Parkinson's Disease,60-80,0,1,1
Manipur,Tamenglong,Parkinson's Disease,80+,0,1,1
Manipur,Tamenglong,Specific Learning Disabilities,60-80,1,0,1
Manipur,Tamenglong,Specific Learning Disabilities,6-15,1,0,1
Manipur,Tamenglong,Specific Learning Disabilities,35-60,1,0,1
Manipur,Tamenglong,Specific Learning Disabilities,15-35,1,0,1
Manipur,Tamenglong,Specific Learning Disabilities,0-6,1,0,1
Manipur,Tamenglong,Speech and Language Disability,15-35,7,4,11
Manipur,Tamenglong,Speech and Language Disability,35-60,1,4,5
Manipur,Tamenglong,Speech and Language Disability,6-15,4,3,7
Manipur,Tamenglong,Speech and Language Disability,60-80,2,2,4
Manipur,Tamenglong,Speech and Language Disability,0-6,1,0,1
Manipur,Tengnoupal,Blindness,6-15,3,0,3
Manipur,Tengnoupal,Blindness,80+,1,0,1
Manipur,Tengnoupal,Blindness,35-60,11,7,18
Manipur,Tengnoupal,Blindness,15-35,9,5,14
Manipur,Tengnoupal,Blindness,60-80,9,5,14
Manipur,Tengnoupal,Cerebral Palsy,15-35,3,1,4
Manipur,Tengnoupal,Cerebral Palsy,6-15,3,0,3
Manipur,Tengnoupal,Chronic Neurological Conditions,15-35,1,0,1
Manipur,Tengnoupal,Dwarfism,15-35,0,2,2
Manipur,Tengnoupal,Hearing Impairment,35-60,10,8,18
Manipur,Tengnoupal,Hearing Impairment,0-6,0,1,1
Manipur,Tengnoupal,Hearing Impairment,6-15,3,3,6
Manipur,Tengnoupal,Hearing Impairment,15-35,8,4,12
Manipur,Tengnoupal,Hearing Impairment,60-80,7,2,9
Manipur,Tengnoupal,Hearing Impairment,80+,1,0,1
Manipur,Tengnoupal,Hemophilia,15-35,1,0,1
Manipur,Tengnoupal,Intellectual Disability,35-60,2,1,3
Manipur,Tengnoupal,Intellectual Disability,15-35,15,13,28
Manipur,Tengnoupal,Intellectual Disability,60-80,2,1,3
Manipur,Tengnoupal,Intellectual Disability,80+,0,1,1
Manipur,Tengnoupal,Intellectual Disability,6-15,13,13,26
Manipur,Tengnoupal,Locomotor Disability,80+,1,0,1
Manipur,Tengnoupal,Locomotor Disability,35-60,15,15,30
Manipur,Tengnoupal,Locomotor Disability,6-15,7,3,10
Manipur,Tengnoupal,Locomotor Disability,60-80,10,11,21
Manipur,Tengnoupal,Locomotor Disability,15-35,20,14,34
Manipur,Tengnoupal,Low Vision,35-60,1,0,1
Manipur,Tengnoupal,Low Vision,6-15,1,0,1
Manipur,Tengnoupal,Mental Illness,35-60,1,1,2
Manipur,Tengnoupal,Mental Illness,60-80,2,1,3
Manipur,Tengnoupal,Multiple Disabilities,35-60,1,0,1
Manipur,Tengnoupal,Muscular Dystrophy,15-35,2,0,2
Manipur,Tengnoupal,Muscular Dystrophy,35-60,0,1,1
Manipur,Tengnoupal,Muscular Dystrophy,6-15,1,2,3
Manipur,Tengnoupal,Speech and Language Disability,6-15,2,0,2
Manipur,Tengnoupal,Speech and Language Disability,15-35,1,0,1
Manipur,Thoubal,Autism Spectrum Disorder,6-15,1,0,1
Manipur,Thoubal,Blindness,60-80,7,4,11
Manipur,Thoubal,Blindness,6-15,6,4,10
Manipur,Thoubal,Blindness,35-60,27,10,37
Manipur,Thoubal,Blindness,15-35,19,19,38
Manipur,Thoubal,Blindness,0-6,0,1,1
Manipur,Thoubal,Cerebral Palsy,15-35,37,26,63
Manipur,Thoubal,Cerebral Palsy,6-15,22,23,45
Manipur,Thoubal,Cerebral Palsy,35-60,14,7,21
Manipur,Thoubal,Cerebral Palsy,0-6,5,2,7
Manipur,Thoubal,Dwarfism,15-35,2,2,4
Manipur,Thoubal,Dwarfism,60-80,0,1,1
Manipur,Thoubal,Dwarfism,35-60,0,3,3
Manipur,Thoubal,Hearing Impairment,80+,0,3,3
Manipur,Thoubal,Hearing Impairment,15-35,51,26,77
Manipur,Thoubal,Hearing Impairment,35-60,26,17,43
Manipur,Thoubal,Hearing Impairment,6-15,18,13,31
Manipur,Thoubal,Hearing Impairment,60-80,7,5,12
Manipur,Thoubal,Hearing Impairment,0-6,0,5,5
Manipur,Thoubal,Hemophilia,15-35,3,0,3
Manipur,Thoubal,Hemophilia,6-15,1,0,1
Manipur,Thoubal,Intellectual Disability,6-15,68,58,126
Manipur,Thoubal,Intellectual Disability,0-6,13,4,17
Manipur,Thoubal,Intellectual Disability,15-35,109,80,189
Manipur,Thoubal,Intellectual Disability,35-60,32,30,62
Manipur,Thoubal,Locomotor Disability,35-60,77,58,135
Manipur,Thoubal,Locomotor Disability,6-15,15,10,25
Manipur,Thoubal,Locomotor Disability,60-80,46,14,60
Manipur,Thoubal,Locomotor Disability,80+,2,1,3
Manipur,Thoubal,Locomotor Disability,15-35,69,30,99
Manipur,Thoubal,Locomotor Disability,0-6,1,4,5
Manipur,Thoubal,Low Vision,15-35,6,1,7
Manipur,Thoubal,Low Vision,35-60,1,0,1
Manipur,Thoubal,Low Vision,6-15,1,0,1
Manipur,Thoubal,Low Vision,60-80,2,0,2
Manipur,Thoubal,Mental Illness,15-35,7,19,26
Manipur,Thoubal,Mental Illness,60-80,4,4,8
Manipur,Thoubal,Mental Illness,35-60,22,35,57
Manipur,Thoubal,Mental Illness,80+,1,2,3
Manipur,Thoubal,Speech and Language Disability,0-6,1,0,1
Manipur,Thoubal,Speech and Language Disability,80+,0,1,1
Manipur,Thoubal,Speech and Language Disability,35-60,1,1,2
Manipur,Thoubal,Speech and Language Disability,6-15,3,1,4
Manipur,Thoubal,Speech and Language Disability,15-35,7,0,7
Manipur,Ukhrul,Autism Spectrum Disorder,6-15,1,0,1
Manipur,Ukhrul,Autism Spectrum Disorder,15-35,1,1,2
Manipur,Ukhrul,Blindness,6-15,1,2,3
Manipur,Ukhrul,Blindness,60-80,3,4,7
Manipur,Ukhrul,Blindness,15-35,5,6,11
Manipur,Ukhrul,Blindness,35-60,7,8,15
Manipur,Ukhrul,Cerebral Palsy,0-6,3,1,4
Manipur,Ukhrul,Cerebral Palsy,15-35,7,7,14
Manipur,Ukhrul,Cerebral Palsy,6-15,8,10,18
Manipur,Ukhrul,Cerebral Palsy,60-80,2,1,3
Manipur,Ukhrul,Cerebral Palsy,35-60,2,4,6
Manipur,Ukhrul,Chronic Neurological Conditions,60-80,1,0,1
Manipur,Ukhrul,Chronic Neurological Conditions,15-35,0,1,1
Manipur,Ukhrul,Dwarfism,60-80,0,1,1
Manipur,Ukhrul,Dwarfism,15-35,0,1,1
Manipur,Ukhrul,Hearing Impairment,80+,3,0,3
Manipur,Ukhrul,Hearing Impairment,60-80,11,2,13
Manipur,Ukhrul,Hearing Impairment,6-15,5,5,10
Manipur,Ukhrul,Hearing Impairment,35-60,17,13,30
Manipur,Ukhrul,Hearing Impairment,15-35,12,7,19
Manipur,Ukhrul,Hearing Impairment,0-6,0,1,1
Manipur,Ukhrul,Intellectual Disability,0-6,3,2,5
Manipur,Ukhrul,Intellectual Disability,15-35,24,18,42
Manipur,Ukhrul,Intellectual Disability,35-60,21,17,38
Manipur,Ukhrul,Intellectual Disability,6-15,14,12,26
Manipur,Ukhrul,Intellectual Disability,60-80,6,4,10
Manipur,Ukhrul,Locomotor Disability,80+,3,2,5
Manipur,Ukhrul,Locomotor Disability,60-80,23,13,36
Manipur,Ukhrul,Locomotor Disability,35-60,63,37,100
Manipur,Ukhrul,Locomotor Disability,6-15,6,8,14
Manipur,Ukhrul,Locomotor Disability,15-35,27,26,53
Manipur,Ukhrul,Low Vision,80+,1,1,2
Manipur,Ukhrul,Low Vision,15-35,1,0,1
Manipur,Ukhrul,Low Vision,35-60,1,3,4
Manipur,Ukhrul,Low Vision,6-15,0,1,1
Manipur,Ukhrul,Low Vision,60-80,2,2,4
Manipur,Ukhrul,Mental Illness,80+,1,0,1
Manipur,Ukhrul,Mental Illness,15-35,11,4,15
Manipur,Ukhrul,Mental Illness,35-60,4,5,9
Manipur,Ukhrul,Mental Illness,6-15,3,7,10
Manipur,Ukhrul,Mental Illness,60-80,3,0,3
Manipur,Ukhrul,Multiple Disabilities,60-80,3,0,3
Manipur,Ukhrul,Multiple Disabilities,6-15,2,0,2
Manipur,Ukhrul,Multiple Disabilities,35-60,4,3,7
Manipur,Ukhrul,Multiple Disabilities,15-35,6,4,10
Manipur,Ukhrul,Muscular Dystrophy,15-35,2,1,3
Manipur,Ukhrul,Muscular Dystrophy,35-60,4,1,5
Manipur,Ukhrul,Muscular Dystrophy,6-15,1,1,2
Manipur,Ukhrul,Parkinson's Disease,35-60,1,0,1
Manipur,Ukhrul,Sickle Cell Disease,35-60,1,0,1
Manipur,Ukhrul,Specific Learning Disabilities,15-35,2,0,2
Manipur,Ukhrul,Specific Learning Disabilities,35-60,1,0,1
Manipur,Ukhrul,Speech and Language Disability,0-6,0,1,1
Manipur,Ukhrul,Speech and Language Disability,15-35,9,5,14
Manipur,Ukhrul,Speech and Language Disability,6-15,8,4,12
Manipur,Ukhrul,Speech and Language Disability,60-80,1,0,1
Manipur,Ukhrul,Speech and Language Disability,35-60,3,5,8
Meghalaya,East Garo Hills,Autism Spectrum Disorder,15-35,0,1,1
Meghalaya,East Garo Hills,Autism Spectrum Disorder,6-15,1,0,1
Meghalaya,East Garo Hills,Blindness,6-15,4,2,6
Meghalaya,East Garo Hills,Blindness,60-80,26,18,44
Meghalaya,East Garo Hills,Blindness,35-60,20,13,33
Meghalaya,East Garo Hills,Blindness,15-35,21,17,38
Meghalaya,East Garo Hills,Blindness,0-6,1,1,2
Meghalaya,East Garo Hills,Blindness,80+,4,5,9
Meghalaya,East Garo Hills,Cerebral Palsy,0-6,6,6,12
Meghalaya,East Garo Hills,Cerebral Palsy,15-35,39,32,71
Meghalaya,East Garo Hills,Cerebral Palsy,35-60,3,1,4
Meghalaya,East Garo Hills,Cerebral Palsy,6-15,16,14,30
Meghalaya,East Garo Hills,Cerebral Palsy,60-80,1,0,1
Meghalaya,East Garo Hills,Dwarfism,15-35,1,2,3
Meghalaya,East Garo Hills,Hearing Impairment,60-80,44,20,64
Meghalaya,East Garo Hills,Hearing Impairment,6-15,20,7,27
Meghalaya,East Garo Hills,Hearing Impairment,15-35,67,75,142
Meghalaya,East Garo Hills,Hearing Impairment,0-6,2,0,2
Meghalaya,East Garo Hills,Hearing Impairment,35-60,74,59,133
Meghalaya,East Garo Hills,Hearing Impairment,80+,9,3,12
Meghalaya,East Garo Hills,Intellectual Disability,0-6,1,0,1
Meghalaya,East Garo Hills,Intellectual Disability,15-35,20,27,47
Meghalaya,East Garo Hills,Intellectual Disability,60-80,0,1,1
Meghalaya,East Garo Hills,Intellectual Disability,35-60,3,5,8
Meghalaya,East Garo Hills,Intellectual Disability,6-15,17,13,30
Meghalaya,East Garo Hills,Locomotor Disability,60-80,72,22,94
Meghalaya,East Garo Hills,Locomotor Disability,80+,5,2,7
Meghalaya,East Garo Hills,Locomotor Disability,6-15,33,19,52
Meghalaya,East Garo Hills,Locomotor Disability,35-60,194,92,286
Meghalaya,East Garo Hills,Locomotor Disability,15-35,153,127,280
Meghalaya,East Garo Hills,Locomotor Disability,0-6,5,7,12
Meghalaya,East Garo Hills,Low Vision,15-35,2,3,5
Meghalaya,East Garo Hills,Low Vision,35-60,2,2,4
Meghalaya,East Garo Hills,Low Vision,60-80,2,2,4
Meghalaya,East Garo Hills,Mental Illness,15-35,30,29,59
Meghalaya,East Garo Hills,Mental Illness,6-15,8,3,11
Meghalaya,East Garo Hills,Mental Illness,35-60,12,5,17
Meghalaya,East Garo Hills,Multiple Disabilities,15-35,1,1,2
Meghalaya,East Garo Hills,Muscular Dystrophy,15-35,1,2,3
Meghalaya,East Garo Hills,Muscular Dystrophy,6-15,0,1,1
Meghalaya,East Garo Hills,Speech and Language Disability,15-35,19,10,29
Meghalaya,East Garo Hills,Speech and Language Disability,35-60,3,3,6
Meghalaya,East Garo Hills,Speech and Language Disability,6-15,3,3,6
Meghalaya,East Jaintia Hills,Autism Spectrum Disorder,6-15,0,2,2
Meghalaya,East Jaintia Hills,Autism Spectrum Disorder,0-6,1,0,1
Meghalaya,East Jaintia Hills,Autism Spectrum Disorder,15-35,1,2,3
Meghalaya,East Jaintia Hills,Blindness,60-80,0,1,1
Meghalaya,East Jaintia Hills,Blindness,6-15,14,5,19
Meghalaya,East Jaintia Hills,Blindness,35-60,7,6,13
Meghalaya,East Jaintia Hills,Blindness,15-35,14,10,24
Meghalaya,East Jaintia Hills,Blindness,0-6,1,1,2
Meghalaya,East Jaintia Hills,Cerebral Palsy,35-60,4,4,8
Meghalaya,East Jaintia Hills,Cerebral Palsy,6-15,39,31,70
Meghalaya,East Jaintia Hills,Cerebral Palsy,0-6,15,20,35
Meghalaya,East Jaintia Hills,Cerebral Palsy,15-35,22,18,40
Meghalaya,East Jaintia Hills,Chronic Neurological Conditions,15-35,8,9,17
Meghalaya,East Jaintia Hills,Chronic Neurological Conditions,35-60,1,1,2
Meghalaya,East Jaintia Hills,Chronic Neurological Conditions,6-15,3,2,5
Meghalaya,East Jaintia Hills,Dwarfism,15-35,2,2,4
Meghalaya,East Jaintia Hills,Hearing Impairment,0-6,2,2,4
Meghalaya,East Jaintia Hills,Hearing Impairment,35-60,31,40,71
Meghalaya,East Jaintia Hills,Hearing Impairment,6-15,25,23,48
Meghalaya,East Jaintia Hills,Hearing Impairment,60-80,9,25,34
Meghalaya,East Jaintia Hills,Hearing Impairment,80+,1,2,3
Meghalaya,East Jaintia Hills,Hearing Impairment,15-35,57,66,123
Meghalaya,East Jaintia Hills,Intellectual Disability,0-6,4,4,8
Meghalaya,East Jaintia Hills,Intellectual Disability,15-35,121,98,219
Meghalaya,East Jaintia Hills,Intellectual Disability,35-60,18,18,36
Meghalaya,East Jaintia Hills,Intellectual Disability,6-15,60,58,118
Meghalaya,East Jaintia Hills,Intellectual Disability,60-80,2,1,3
Meghalaya,East Jaintia Hills,Locomotor Disability,80+,1,3,4
Meghalaya,East Jaintia Hills,Locomotor Disability,60-80,29,21,50
Meghalaya,East Jaintia Hills,Locomotor Disability,6-15,32,24,56
Meghalaya,East Jaintia Hills,Locomotor Disability,35-60,103,73,176
Meghalaya,East Jaintia Hills,Locomotor Disability,15-35,153,96,249
Meghalaya,East Jaintia Hills,Locomotor Disability,0-6,9,7,16
Meghalaya,East Jaintia Hills,Low Vision,6-15,14,8,22
Meghalaya,East Jaintia Hills,Low Vision,80+,1,0,1
Meghalaya,East Jaintia Hills,Low Vision,60-80,14,6,20
Meghalaya,East Jaintia Hills,Low Vision,35-60,28,30,58
Meghalaya,East Jaintia Hills,Low Vision,15-35,53,43,96
Meghalaya,East Jaintia Hills,Low Vision,0-6,1,5,6
Meghalaya,East Jaintia Hills,Mental Illness,80+,0,1,1
Meghalaya,East Jaintia Hills,Mental Illness,60-80,0,1,1
Meghalaya,East Jaintia Hills,Mental Illness,35-60,5,7,12
Meghalaya,East Jaintia Hills,Mental Illness,15-35,9,2,11
Meghalaya,East Jaintia Hills,Muscular Dystrophy,6-15,1,0,1
Meghalaya,East Jaintia Hills,Speech and Language Disability,0-6,2,2,4
Meghalaya,East Jaintia Hills,Speech and Language Disability,15-35,15,11,26
Meghalaya,East Jaintia Hills,Speech and Language Disability,35-60,4,9,13
Meghalaya,East Jaintia Hills,Speech and Language Disability,6-15,9,6,15
Meghalaya,East Jaintia Hills,Speech and Language Disability,60-80,0,1,1
Meghalaya,East Khasi Hills,Autism Spectrum Disorder,15-35,7,0,7
Meghalaya,East Khasi Hills,Autism Spectrum Disorder,0-6,6,2,8
Meghalaya,East Khasi Hills,Autism Spectrum Disorder,6-15,25,9,34
Meghalaya,East Khasi Hills,Blindness,80+,5,8,13
Meghalaya,East Khasi Hills,Blindness,60-80,29,36,65
Meghalaya,East Khasi Hills,Blindness,6-15,42,26,68
Meghalaya,East Khasi Hills,Blindness,35-60,97,73,170
Meghalaya,East Khasi Hills,Blindness,15-35,107,73,180
Meghalaya,East Khasi Hills,Blindness,0-6,13,9,22
Meghalaya,East Khasi Hills,Cerebral Palsy,0-6,12,16,28
Meghalaya,East Khasi Hills,Cerebral Palsy,15-35,89,58,147
Meghalaya,East Khasi Hills,Cerebral Palsy,35-60,9,9,18
Meghalaya,East Khasi Hills,Cerebral Palsy,6-15,91,42,133
Meghalaya,East Khasi Hills,Chronic Neurological Conditions,35-60,1,0,1
Meghalaya,East Khasi Hills,Chronic Neurological Conditions,15-35,5,4,9
Meghalaya,East Khasi Hills,Chronic Neurological Conditions,80+,0,1,1
Meghalaya,East Khasi Hills,Chronic Neurological Conditions,6-15,0,1,1
Meghalaya,East Khasi Hills,Dwarfism,15-35,4,3,7
Meghalaya,East Khasi Hills,Dwarfism,35-60,2,6,8
Meghalaya,East Khasi Hills,Dwarfism,6-15,2,0,2
Meghalaya,East Khasi Hills,Hearing Impairment,80+,9,10,19
Meghalaya,East Khasi Hills,Hearing Impairment,60-80,71,67,138
Meghalaya,East Khasi Hills,Hearing Impairment,6-15,75,80,155
Meghalaya,East Khasi Hills,Hearing Impairment,35-60,241,244,486
Meghalaya,East Khasi Hills,Hearing Impairment,15-35,291,335,627
Meghalaya,East Khasi Hills,Hearing Impairment,0-6,0,3,3
Meghalaya,East Khasi Hills,Hemophilia,15-35,2,0,2
Meghalaya,East Khasi Hills,Hemophilia,6-15,1,0,1
Meghalaya,East Khasi Hills,Intellectual Disability,60-80,8,16,24
Meghalaya,East Khasi Hills,Intellectual Disability,80+,0,1,1
Meghalaya,East Khasi Hills,Intellectual Disability,6-15,429,275,704
Meghalaya,East Khasi Hills,Intellectual Disability,35-60,232,185,417
Meghalaya,East Khasi Hills,Intellectual Disability,0-6,22,12,34
Meghalaya,East Khasi Hills,Intellectual Disability,15-35,846,628,1475
Meghalaya,East Khasi Hills,Locomotor Disability,80+,13,10,23
Meghalaya,East Khasi Hills,Locomotor Disability,60-80,133,77,210
Meghalaya,East Khasi Hills,Locomotor Disability,6-15,120,75,195
Meghalaya,East Khasi Hills,Locomotor Disability,35-60,572,367,939
Meghalaya,East Khasi Hills,Locomotor Disability,15-35,620,486,1106
Meghalaya,East Khasi Hills,Locomotor Disability,0-6,12,24,36
Meghalaya,East Khasi Hills,Low Vision,80+,3,2,5
Meghalaya,East Khasi Hills,Low Vision,60-80,8,7,15
Meghalaya,East Khasi Hills,Low Vision,6-15,14,18,32
Meghalaya,East Khasi Hills,Low Vision,35-60,30,27,57
Meghalaya,East Khasi Hills,Low Vision,15-35,48,48,96
Meghalaya,East Khasi Hills,Low Vision,0-6,2,1,3
Meghalaya,East Khasi Hills,Mental Illness,80+,0,2,2
Meghalaya,East Khasi Hills,Mental Illness,60-80,10,15,25
Meghalaya,East Khasi Hills,Mental Illness,6-15,1,0,1
Meghalaya,East Khasi Hills,Mental Illness,35-60,66,88,154
Meghalaya,East Khasi Hills,Mental Illness,15-35,39,22,61
Meghalaya,East Khasi Hills,Multiple Disabilities,15-35,0,1,1
Meghalaya,East Khasi Hills,Muscular Dystrophy,0-6,1,0,1
Meghalaya,East Khasi Hills,Muscular Dystrophy,15-35,7,0,7
Meghalaya,East Khasi Hills,Muscular Dystrophy,35-60,2,0,2
Meghalaya,East Khasi Hills,Parkinson's Disease,60-80,0,1,1
Meghalaya,East Khasi Hills,Specific Learning Disabilities,6-15,16,5,21
Meghalaya,East Khasi Hills,Specific Learning Disabilities,35-60,4,0,4
Meghalaya,East Khasi Hills,Specific Learning Disabilities,15-35,47,19,66
Meghalaya,East Khasi Hills,Speech and Language Disability,60-80,1,0,1
Meghalaya,East Khasi Hills,Speech and Language Disability,6-15,0,1,1
Meghalaya,East Khasi Hills,Speech and Language Disability,35-60,4,4,8
Meghalaya,East Khasi Hills,Speech and Language Disability,15-35,21,21,42
Meghalaya,East Khasi Hills,Thalassemia,15-35,2,2,4
Meghalaya,Eastern West Khasi Hills,Autism Spectrum Disorder,0-6,0,1,1
Meghalaya,Eastern West Khasi Hills,Autism Spectrum Disorder,6-15,2,0,2
Meghalaya,Eastern West Khasi Hills,Blindness,60-80,3,2,5
Meghalaya,Eastern West Khasi Hills,Blindness,6-15,5,4,9
Meghalaya,Eastern West Khasi Hills,Blindness,35-60,8,6,14
Meghalaya,Eastern West Khasi Hills,Blindness,15-35,16,7,23
Meghalaya,Eastern West Khasi Hills,Blindness,0-6,0,2,2
Meghalaya,Eastern West Khasi Hills,Cerebral Palsy,0-6,0,1,1
Meghalaya,Eastern West Khasi Hills,Cerebral Palsy,15-35,3,1,4
Meghalaya,Eastern West Khasi Hills,Cerebral Palsy,6-15,1,0,1
Meghalaya,Eastern West Khasi Hills,Chronic Neurological Conditions,15-35,1,0,1
Meghalaya,Eastern West Khasi Hills,Hearing Impairment,80+,4,2,6
Meghalaya,Eastern West Khasi Hills,Hearing Impairment,60-80,15,20,35
